Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Price,Energy,Sentiment
2021-07-02,18.3,15.1,21.9,0.0,0.0,276.0,13.3,35.2,1014.3,486.0,3.67,144361.001,-0.09166666666666667
2021-07-06,22.2,15.8,28.6,0.6,0.0,185.0,12.3,33.3,1009.9,564.0,3.68,144361.001,0.13703703703703704
2021-07-07,19.0,17.2,21.6,21.0,0.0,248.0,7.4,18.5,1016.2,231.0,3.66,144361.001,0.13703703703703704
2021-07-08,19.0,15.0,22.2,1.0,0.0,83.0,10.0,25.9,1020.5,137.0,3.56,144361.001,0.13703703703703704
2021-07-09,18.0,16.2,19.2,12.8,0.0,341.0,15.6,40.8,1016.7,8.0,3.71,144361.001,0.13703703703703704
2021-07-12,21.7,18.1,25.7,0.0,0.0,102.0,12.0,29.6,1013.4,362.0,3.7,144361.001,0.13703703703703704
2021-07-13,23.4,16.7,29.3,0.0,0.0,99.0,12.3,31.5,1009.1,693.0,3.78,144361.001,0.13703703703703704
2021-07-14,23.1,20.4,26.4,0.0,0.0,146.0,11.0,29.6,1008.1,215.0,3.8,144361.001,0.13703703703703704
2021-07-15,21.4,17.1,25.7,0.0,0.0,293.0,8.2,22.2,1012.2,403.0,3.68,144361.001,0.13703703703703704
2021-07-16,22.5,17.6,27.0,1.5,0.0,298.0,9.5,29.6,1015.9,480.0,3.7,144361.001,0.13703703703703704
2021-07-19,17.5,15.0,19.8,0.0,0.0,315.0,12.6,31.5,1018.8,124.0,3.75,144361.001,0.13703703703703704
2021-07-20,16.6,12.2,20.3,0.0,0.0,294.0,10.6,27.8,1019.0,225.0,3.82,144361.001,0.13703703703703704
2021-07-21,17.6,13.4,21.6,0.0,0.0,289.0,10.9,25.9,1021.5,113.0,3.94,144361.001,0.13703703703703704
2021-07-22,19.0,14.9,22.8,0.0,0.0,275.0,7.8,24.1,1021.2,92.0,4.02,144361.001,0.13703703703703704
2021-07-23,19.5,14.3,24.1,0.0,0.0,278.0,7.2,22.2,1017.3,567.0,4.11,144361.001,0.13703703703703704
2021-07-26,23.3,18.7,28.4,0.0,0.0,181.0,8.7,25.9,1010.3,338.0,4.09,144361.001,0.13703703703703704
2021-07-27,22.2,18.8,25.8,0.0,0.0,239.0,10.8,31.5,1011.8,647.0,4.15,144361.001,0.13703703703703704
2021-07-28,20.9,17.6,24.6,0.0,0.0,226.0,11.6,33.3,1011.0,304.0,4.1,144361.001,0.13703703703703704
2021-07-29,19.7,16.7,22.9,0.0,0.0,238.0,16.7,46.3,1010.5,424.0,4.03,144361.001,0.13703703703703704
2021-07-30,19.2,13.2,24.7,0.0,0.0,236.0,13.9,40.8,1009.1,798.0,3.94,144361.001,0.13703703703703704
2021-08-02,17.1,14.1,20.6,0.0,0.0,277.0,15.1,40.8,1010.5,384.0,4.02,138761.595,0.13703703703703704
2021-08-03,16.4,12.3,20.2,0.0,0.0,255.0,7.8,22.2,1013.7,226.0,4.06,138761.595,0.5
2021-08-04,17.8,14.9,21.5,3.4,0.0,97.0,8.1,22.2,1013.2,194.0,4.2,138761.595,0.5
2021-08-05,17.6,14.1,21.8,2.2,0.0,77.0,9.6,25.9,1010.5,378.0,4.27,138761.595,0.5
2021-08-06,18.9,15.0,23.5,4.8,0.0,142.0,7.3,25.9,1006.2,449.0,4.21,138761.595,0.5
2021-08-09,17.8,12.9,22.2,0.0,0.0,220.0,11.9,31.5,1016.9,320.0,4.24,138761.595,0.5
2021-08-10,17.4,13.4,21.2,2.7,0.0,221.0,9.4,25.9,1016.8,339.0,4.12,138761.595,0.5
2021-08-11,17.6,13.3,22.3,0.0,0.0,279.0,11.1,29.6,1018.5,600.0,4.07,138761.595,0.5
2021-08-12,19.6,12.1,26.5,0.0,0.0,200.0,7.6,20.4,1020.8,728.0,4.1,138761.595,0.5
2021-08-13,22.5,15.9,29.2,0.0,0.0,209.0,10.2,27.8,1019.4,568.0,3.95,138761.595,0.5
2021-08-16,17.8,13.5,21.8,5.3,0.0,246.0,16.4,48.2,1007.5,331.0,3.93,138761.595,0.5
2021-08-17,14.6,12.4,16.6,3.8,0.0,255.0,24.4,63.0,1010.6,7.0,3.92,138761.595,0.5
2021-08-18,16.0,12.8,18.8,0.0,0.0,252.0,18.8,42.6,1011.5,165.0,3.86,138761.595,0.5
2021-08-19,17.3,15.1,19.4,0.2,0.0,253.0,16.1,37.0,1011.4,86.0,3.83,138761.595,0.5
2021-08-20,17.1,15.3,19.8,1.5,0.0,262.0,10.5,27.8,1015.2,191.0,3.94,138761.595,0.5
2021-08-23,16.4,14.6,18.4,15.5,0.0,26.0,17.0,40.8,1019.2,68.0,3.93,138761.595,0.5
2021-08-24,15.9,11.4,20.3,0.0,0.0,28.0,15.1,35.2,1025.9,639.0,3.95,138761.595,0.5
2021-08-25,15.0,9.1,19.8,0.9,0.0,295.0,13.4,42.6,1019.7,334.0,4.03,138761.595,0.5
2021-08-26,14.0,12.1,15.4,6.0,0.0,302.0,16.5,37.0,1008.7,104.0,4.07,138761.595,0.5
2021-08-27,13.4,11.7,15.6,11.9,0.0,342.0,9.4,27.8,1010.4,175.0,4.35,138761.595,0.5
2021-08-30,15.0,13.7,16.3,15.6,0.0,3.0,12.4,35.2,1015.0,1.0,4.25,138761.595,0.5
2021-08-31,15.7,13.5,18.5,0.2,0.0,341.0,16.7,38.9,1019.0,303.0,4.33,138761.595,0.5
2021-09-01,15.9,11.0,21.0,0.0,0.0,316.0,12.5,29.6,1023.9,363.0,4.45,162093.729,0.5
2021-09-02,16.0,11.4,20.7,0.0,0.0,308.0,10.1,25.9,1026.0,663.0,4.65,162093.729,0.5
2021-09-03,16.1,11.1,22.0,0.0,0.0,278.0,11.2,31.5,1020.8,732.0,4.77,162093.729,0.0
2021-09-07,16.7,12.8,21.5,0.0,0.0,317.0,8.4,20.4,1023.8,486.0,4.71,162093.729,0.0
2021-09-08,17.7,11.2,24.6,0.0,0.0,114.0,8.6,22.2,1020.9,714.0,4.66,162093.729,0.0
2021-09-09,18.6,12.2,26.0,0.0,0.0,138.0,11.8,25.9,1014.2,714.0,4.97,162093.729,0.0
2021-09-10,19.6,15.0,24.7,1.2,0.0,210.0,9.7,24.1,1013.3,467.0,5.13,162093.729,0.0
2021-09-13,16.0,13.3,18.9,0.0,0.0,294.0,10.5,27.8,1017.8,305.0,5.21,162093.729,0.0
2021-09-14,16.1,11.3,21.5,0.0,0.0,113.0,8.2,24.1,1018.4,665.0,5.39,162093.729,0.0
2021-09-15,17.7,13.7,22.8,5.1,0.0,140.0,13.3,31.5,1013.0,148.0,5.66,162093.729,0.0
2021-09-16,17.3,15.5,18.9,0.9,0.0,259.0,13.6,33.3,1011.9,61.0,5.52,162093.729,0.0
2021-09-17,14.9,12.9,16.4,0.4,0.0,285.0,16.1,37.0,1012.9,3.0,5.32,162093.729,0.0
2021-09-20,11.4,7.7,15.6,0.0,0.0,19.0,8.2,20.4,1021.2,21.0,5.25,162093.729,0.0
2021-09-21,11.5,8.3,14.6,1.5,0.0,299.0,10.5,29.6,1026.2,122.0,4.96,162093.729,0.0
2021-09-22,12.9,11.0,16.0,0.6,0.0,292.0,13.5,31.5,1025.1,136.0,4.92,162093.729,0.0
2021-09-23,14.2,9.8,18.6,0.6,0.0,251.0,19.4,53.7,1014.9,185.0,4.94,162093.729,0.0
2021-09-24,14.5,11.6,16.6,0.0,0.0,271.0,19.9,50.0,1012.3,196.0,5.1,162093.729,0.0
2021-09-27,17.2,14.8,20.4,0.9,0.0,145.0,10.4,22.2,1016.8,5.0,5.53,162093.729,0.0
2021-09-28,15.7,12.2,17.6,0.0,0.0,301.0,9.5,25.9,1021.1,43.0,5.94,162093.729,0.0
2021-09-29,13.0,11.4,14.8,6.8,0.0,134.0,10.4,25.9,1018.0,72.0,5.73,162093.729,0.0
2021-09-30,11.1,8.6,14.3,0.0,0.0,224.0,16.4,38.9,1023.2,328.0,5.58,162093.729,0.0
2021-10-01,11.4,7.3,17.0,0.0,0.0,168.0,15.5,37.0,1021.6,572.0,5.61,262640.74,0.0
2021-10-04,13.8,12.0,15.2,1.3,0.0,247.0,8.1,25.9,1016.6,0.0,5.8,262640.74,0.1
2021-10-05,12.2,10.9,13.9,10.3,0.0,120.0,9.9,24.1,1011.5,0.0,6.37,262640.74,0.1
2021-10-06,12.5,8.8,15.8,0.0,0.0,201.0,11.6,25.9,1015.4,294.0,6.0,262640.74,0.1
2021-10-07,11.3,6.4,17.2,0.0,0.0,61.0,6.6,20.4,1027.3,607.0,5.71,262640.74,0.1
2021-10-08,11.7,7.3,15.7,0.0,0.0,73.0,12.1,29.6,1032.2,525.0,5.46,262640.74,0.1
2021-10-11,7.5,2.5,12.7,0.0,0.0,252.0,13.0,31.5,1021.7,286.0,5.46,262640.74,0.1
2021-10-12,8.3,5.1,11.0,0.4,0.0,288.0,16.6,37.0,1015.8,289.0,5.34,262640.74,0.1
2021-10-13,6.7,3.6,10.7,0.0,0.0,284.0,13.6,31.5,1020.3,396.0,5.56,262640.74,0.1
2021-10-14,9.7,6.6,12.0,2.6,0.0,247.0,12.9,29.6,1019.9,1.0,5.92,262640.74,0.1
2021-10-15,10.6,7.0,12.4,2.2,0.0,244.0,17.6,44.5,1014.1,76.0,5.44,262640.74,0.1
2021-10-18,10.6,8.7,14.4,0.7,0.0,234.0,10.8,24.1,1023.4,188.0,5.01,262640.74,0.1
2021-10-19,11.5,7.6,15.4,0.6,0.0,199.0,13.8,29.6,1019.5,130.0,4.81,262640.74,0.1
2021-10-20,15.3,12.8,17.8,0.0,0.0,213.0,20.0,46.3,1007.6,64.0,4.87,262640.74,0.1
2021-10-21,13.2,8.0,16.1,4.1,0.0,233.0,27.9,74.1,996.2,59.0,4.94,262640.74,0.1
2021-10-22,7.7,6.1,9.4,3.0,0.0,256.0,26.2,59.3,1008.5,2.0,5.1,262640.74,0.1
2021-10-25,5.7,1.4,11.2,0.0,0.0,181.0,12.8,24.1,1021.0,318.0,5.72,262640.74,0.1
2021-10-26,8.2,4.8,11.7,0.2,0.0,225.0,12.3,29.6,1019.3,26.0,5.59,262640.74,0.1
2021-10-27,11.4,9.2,14.6,0.0,0.0,223.0,14.3,31.5,1022.2,59.0,5.91,262640.74,0.1
2021-10-28,10.3,7.1,15.6,0.0,0.0,175.0,13.0,25.9,1021.1,514.0,5.68,262640.74,0.1
2021-10-29,8.5,4.4,14.8,0.0,0.0,163.0,13.4,25.9,1014.7,516.0,5.49,262640.74,0.1
2021-11-01,9.9,8.4,11.8,1.2,0.0,185.0,12.2,33.3,1002.5,1.0,5.22,394145.454,0.1
2021-11-02,8.5,6.3,10.2,5.3,0.0,200.0,7.8,18.5,1001.4,5.0,5.33,394145.454,0.1
2021-11-03,6.7,3.7,10.2,0.0,0.0,164.0,9.8,22.2,1003.6,106.0,5.59,394145.454,0.0
2021-11-04,7.1,6.2,8.3,28.7,0.0,3.0,18.4,63.0,999.2,0.0,5.73,394145.454,0.0
2021-11-05,8.1,7.5,9.1,12.0,0.0,271.0,19.7,59.3,1015.6,1.0,5.51,394145.454,0.0
2021-11-08,8.1,7.3,9.2,4.0,0.0,265.0,15.3,40.8,1018.0,11.0,5.53,394145.454,0.0
2021-11-09,7.7,4.8,10.5,0.2,0.0,209.0,9.8,22.2,1027.8,125.0,5.08,394145.454,0.0
2021-11-10,4.7,1.9,8.7,0.0,0.0,181.0,9.1,20.4,1025.8,431.0,4.56,394145.454,0.0
2021-11-11,4.7,1.4,7.9,0.0,0.0,234.0,8.5,18.5,1024.0,323.0,4.81,394145.454,0.0
2021-11-12,6.2,4.0,8.4,0.0,0.0,169.0,9.9,24.1,1020.7,0.0,4.97,394145.454,0.0
2021-11-15,5.4,4.7,6.0,0.0,0.0,89.0,13.5,27.8,1029.2,0.0,4.77,394145.454,0.0
2021-11-16,5.1,3.4,7.0,0.0,0.0,117.0,10.3,22.2,1024.0,9.0,5.11,394145.454,0.0
2021-11-17,5.3,4.3,6.5,0.0,0.0,234.0,12.3,31.5,1019.4,0.0,4.82,394145.454,0.0
2021-11-18,7.3,5.1,9.1,1.7,0.0,257.0,19.0,44.5,1022.8,0.0,4.95,394145.454,0.0
2021-11-19,11.0,9.4,11.5,1.2,0.0,271.0,22.8,46.3,1022.4,0.0,4.9,394145.454,0.0
2021-11-22,3.5,0.4,5.3,0.0,0.0,328.0,11.8,27.8,1022.1,319.0,4.83,394145.454,0.0
2021-11-23,4.3,0.4,7.1,0.3,0.0,263.0,13.5,27.8,1025.9,0.0,4.95,394145.454,0.0
2021-11-24,6.3,4.7,7.6,0.5,0.0,242.0,9.9,24.1,1022.5,1.0,4.93,394145.454,0.0
2021-11-29,1.4,0.2,1.9,1.4,0.0,289.0,11.5,27.8,1002.5,8.0,4.9,394145.454,0.0
2021-11-30,3.4,2.0,5.0,4.3,0.0,263.0,22.7,59.3,999.7,0.0,4.52,394145.454,0.0
2021-12-01,5.4,2.2,7.5,8.0,0.0,214.0,21.3,61.1,993.1,0.0,4.31,451259.015,0.0
2021-12-02,2.7,-0.5,6.0,0.1,0.0,278.0,24.7,75.9,995.9,320.0,4.08,451259.015,0.0
2021-12-03,0.9,-1.1,2.6,0.3,0.0,239.0,18.8,38.9,1006.9,202.0,3.79,451259.015,0.0
2021-12-06,-0.3,-1.9,1.2,0.1,0.0,54.0,9.1,22.2,1014.9,0.0,3.66,451259.015,0.0
2021-12-07,-1.6,-2.7,-0.3,0.0,0.0,123.0,15.4,33.3,1012.0,0.0,3.6,451259.015,0.0
2021-12-08,-0.8,-1.9,0.5,0.0,0.0,118.0,18.7,37.0,1006.1,0.0,3.79,451259.015,0.0
2021-12-09,-1.2,-1.6,-0.8,2.1,0.0,115.0,9.8,31.5,1006.0,0.0,3.67,451259.015,0.0
2021-12-10,-0.4,-1.1,0.4,1.6,0.0,130.0,7.9,18.5,1000.9,0.0,3.65,451259.015,0.0
2021-12-13,5.9,3.7,7.9,0.8,0.0,252.0,8.1,18.5,1025.6,0.0,4.05,451259.015,0.0
2021-12-14,6.4,5.5,7.1,0.0,0.0,244.0,10.6,22.2,1026.1,0.0,3.71,451259.015,0.0
2021-12-15,7.7,6.6,8.9,0.0,0.0,245.0,12.5,27.8,1028.7,0.0,3.79,451259.015,0.0
2021-12-16,7.3,4.7,8.5,0.4,0.0,287.0,14.9,31.5,1033.1,97.0,3.67,451259.015,0.0
2021-12-17,5.1,4.5,5.7,0.0,0.0,301.0,14.3,31.5,1036.9,0.0,3.71,451259.015,0.0
2021-12-20,1.3,-0.3,3.1,0.0,0.0,313.0,13.7,33.3,1025.1,254.0,3.91,451259.015,0.0
2021-12-21,0.2,-1.2,1.1,0.1,0.0,300.0,7.3,16.7,1026.9,0.0,3.96,451259.015,0.0
2021-12-22,-1.5,-3.2,-0.1,0.0,0.0,207.0,9.0,20.4,1027.0,338.0,3.95,451259.015,0.0
2021-12-23,-1.3,-3.4,0.7,2.6,0.0,187.0,11.8,25.9,1012.6,0.0,3.56,451259.015,0.0
2021-12-27,-4.6,-8.2,-2.1,0.0,0.0,114.0,17.8,35.2,1008.9,6.0,3.45,451259.015,0.0
2021-12-28,-0.2,-3.2,2.0,2.4,0.0,131.0,17.0,33.3,1000.5,0.0,3.32,451259.015,0.0
2021-12-29,3.0,1.9,3.9,1.4,0.0,232.0,8.5,20.4,1004.1,0.0,3.4,451259.015,0.0
2021-12-30,7.6,3.9,11.4,3.3,0.0,233.0,14.1,38.9,1011.1,0.0,3.82,451259.015,0.0
2021-12-31,11.8,11.3,12.4,5.2,0.0,257.0,20.8,42.6,1014.4,0.0,3.82,451259.015,0.0
2022-01-03,8.7,7.0,10.0,4.0,0.0,250.0,20.2,51.8,1006.5,41.0,3.74,470583.359,0.0
2022-01-04,6.8,5.4,7.7,3.0,0.0,232.0,12.1,29.6,996.8,0.0,3.73,470583.359,0.0
2022-01-05,3.7,3.0,4.9,2.3,0.0,257.0,18.8,48.2,997.8,108.0,3.78,470583.359,0.0
2022-01-06,0.7,-1.6,2.8,0.3,0.0,279.0,15.9,42.6,1013.5,405.0,3.94,470583.359,0.0
2022-01-07,0.4,-1.5,2.1,1.0,0.0,201.0,15.6,35.2,1014.0,19.0,3.83,470583.359,0.0
2022-01-10,1.5,-0.3,2.6,0.3,0.0,22.0,7.6,20.4,1019.4,0.0,4.16,470583.359,0.0
2022-01-11,-1.8,-3.1,0.1,0.0,0.0,146.0,10.1,20.4,1035.3,132.0,4.16,470583.359,0.0
2022-01-12,0.2,-2.9,2.5,0.2,0.0,239.0,10.5,25.9,1036.4,0.0,4.62,470583.359,0.0
2022-01-13,4.4,2.6,5.8,0.0,0.0,270.0,19.8,42.6,1034.0,0.0,4.78,470583.359,0.0
2022-01-14,5.4,4.1,6.4,0.2,0.0,284.0,20.8,48.2,1029.6,0.0,4.37,470583.359,0.0
2022-01-18,1.6,-0.7,3.8,0.0,0.0,278.0,11.8,27.8,1034.5,8.0,4.55,470583.359,0.0
2022-01-19,3.0,1.5,4.4,0.2,0.0,232.0,14.8,46.3,1023.1,137.0,4.89,470583.359,0.0
2022-01-20,1.6,-0.6,3.3,1.6,0.0,294.0,26.1,59.3,1015.1,122.0,4.45,470583.359,0.0
2022-01-21,-0.3,-2.5,2.1,0.6,0.0,288.0,19.4,42.6,1024.0,433.0,4.11,470583.359,0.0
2022-01-24,5.1,4.2,5.6,0.0,0.0,277.0,8.4,18.5,1034.5,1.0,4.2,470583.359,0.0
2022-01-25,3.9,3.4,4.3,0.2,0.0,277.0,12.1,27.8,1031.8,6.0,4.24,470583.359,0.0
2022-01-26,3.5,2.8,4.0,0.3,0.0,270.0,17.4,37.0,1027.6,0.0,4.43,470583.359,0.0
2022-01-27,4.4,3.2,5.6,2.4,0.0,258.0,25.4,63.0,1016.4,0.0,4.43,470583.359,0.0
2022-01-28,4.4,2.1,6.1,0.1,0.0,293.0,25.0,66.7,1022.4,292.0,5.69,470583.359,0.0
2022-01-31,2.2,0.3,3.5,0.6,0.0,255.0,11.0,40.8,1008.2,0.0,5.56,470583.359,0.0
2022-02-01,2.2,0.4,4.1,5.0,0.0,271.0,21.2,59.3,1006.4,0.0,5.45,384069.393,0.0
2022-02-02,4.2,2.1,5.8,1.8,0.0,297.0,27.1,66.7,1007.6,89.0,6.7,384069.393,0.0
2022-02-03,4.1,1.5,6.2,3.7,0.0,227.0,13.4,27.8,1015.6,1.0,5.84,384069.393,-0.75
2022-02-04,6.5,5.3,8.1,2.0,0.0,229.0,16.8,48.2,1008.0,1.0,5.34,384069.393,-0.75
2022-02-07,4.4,3.1,6.5,2.6,0.0,291.0,26.0,63.0,1008.4,107.0,4.44,384069.393,-0.75
2022-02-08,6.1,3.4,8.4,2.7,0.0,259.0,20.9,46.3,1021.4,0.0,4.3,384069.393,-0.75
2022-02-09,8.7,8.0,9.5,1.3,0.0,252.0,18.9,40.8,1022.3,0.0,4.13,384069.393,-0.75
2022-02-10,7.2,4.9,8.6,1.9,0.0,253.0,13.1,29.6,1018.2,5.0,4.03,384069.393,-0.75
2022-02-11,3.8,0.9,5.2,0.9,0.0,278.0,13.2,31.5,1021.9,134.0,4.04,384069.393,-0.75
2022-02-14,6.5,2.7,11.7,0.0,0.0,185.0,19.1,38.9,1006.7,423.0,4.05,384069.393,-0.75
2022-02-15,6.6,4.7,9.2,0.0,0.0,223.0,14.8,33.3,1009.1,123.0,4.31,384069.393,-0.75
2022-02-16,7.4,4.5,11.0,7.1,0.0,213.0,26.2,63.0,998.0,0.0,4.39,384069.393,-0.75
2022-02-17,8.2,5.2,11.4,9.0,0.0,272.0,35.7,85.2,991.5,86.0,4.57,384069.393,-0.75
2022-02-18,6.1,3.6,8.8,3.1,0.0,232.0,25.2,74.1,1000.5,70.0,4.61,384069.393,-0.75
2022-02-22,5.3,3.4,7.2,2.0,0.0,271.0,22.2,51.8,1009.7,207.0,4.48,384069.393,-0.75
2022-02-23,6.3,3.5,9.2,2.3,0.0,268.0,21.5,55.5,1019.1,321.0,4.59,384069.393,-0.75
2022-02-24,6.0,1.6,10.5,0.8,0.0,207.0,19.1,53.7,1012.4,52.0,4.78,384069.393,-0.75
2022-02-25,4.7,3.0,6.7,1.9,0.0,256.0,22.4,53.7,1015.5,178.0,4.63,384069.393,-0.75
2022-02-28,1.3,-1.7,6.0,0.0,0.0,113.0,11.3,27.8,1036.6,418.0,4.46,384069.393,-0.75
2022-03-01,1.3,-3.5,7.3,0.0,0.0,150.0,12.8,25.9,1033.2,577.0,4.36,366767.654,-0.75
2022-03-02,1.8,-2.0,7.2,0.0,0.0,110.0,7.2,16.7,1026.6,461.0,4.65,366767.654,-0.75
2022-03-03,0.8,-2.7,5.1,0.0,0.0,3.0,9.6,25.9,1022.1,90.0,4.63,366767.654,0.0
2022-03-04,1.6,-0.3,4.4,0.0,0.0,33.0,10.3,25.9,1024.3,4.0,4.74,366767.654,0.0
2022-03-07,2.5,-1.2,7.2,0.0,0.0,332.0,12.0,31.5,1026.2,617.0,4.93,366767.654,0.0
2022-03-08,3.3,-1.8,9.2,0.0,0.0,357.0,5.8,16.7,1026.5,622.0,4.61,366767.654,0.0
2022-03-09,4.2,-1.6,10.6,0.0,0.0,328.0,6.9,18.5,1026.8,625.0,4.55,366767.654,0.0
2022-03-10,3.6,-0.6,8.7,0.0,0.0,113.0,16.4,40.8,1030.9,586.0,4.65,366767.654,0.0
2022-03-11,2.3,-2.1,7.9,0.0,0.0,122.0,23.4,51.8,1029.6,635.0,4.79,366767.654,0.0
2022-03-14,6.7,1.5,11.9,1.8,0.0,166.0,15.1,31.5,1025.4,443.0,4.59,366767.654,0.0
2022-03-15,8.6,5.2,12.2,0.6,0.0,202.0,8.6,24.1,1027.5,271.0,4.46,366767.654,0.0
2022-03-16,7.8,4.4,11.9,0.0,0.0,54.0,10.7,25.9,1028.0,597.0,4.68,366767.654,0.0
2022-03-17,8.7,3.2,14.6,0.0,0.0,139.0,13.9,31.5,1029.7,0.0,4.8,366767.654,0.0
2022-03-18,8.0,4.9,12.2,0.0,0.0,0.0,11.4,25.9,1041.3,549.0,4.87,366767.654,0.0
2022-03-21,7.1,1.2,13.6,0.0,0.0,132.0,17.4,38.9,1036.7,662.0,4.77,366767.654,0.0
2022-03-22,8.6,0.8,17.0,0.0,0.0,135.0,12.0,25.9,1034.8,679.0,5.0,366767.654,0.0
2022-03-23,9.8,2.3,17.6,0.0,0.0,55.0,9.0,24.1,1031.3,676.0,5.26,366767.654,0.0
2022-03-24,8.4,1.5,15.7,0.0,0.0,27.0,7.3,18.5,1029.9,681.0,5.19,366767.654,0.0
2022-03-25,9.5,2.3,16.0,0.0,0.0,311.0,8.9,25.9,1029.2,575.0,5.51,366767.654,0.0
2022-03-28,9.7,5.1,15.2,0.0,0.0,282.0,13.3,35.2,1021.6,701.0,5.52,366767.654,0.0
2022-03-29,7.3,5.0,10.3,0.0,0.0,297.0,15.0,37.0,1011.4,472.0,5.32,366767.654,0.0
2022-03-30,4.5,1.9,6.7,0.0,0.0,22.0,9.4,33.3,1006.1,37.0,5.32,366767.654,0.0
2022-03-31,3.8,0.9,6.4,0.0,0.0,82.0,22.1,48.2,1004.6,331.0,5.46,366767.654,0.0
2022-04-01,3.8,1.3,6.7,0.2,0.0,51.0,24.7,51.8,1006.5,269.0,5.43,270181.184,0.0
2022-04-04,3.6,1.7,6.3,5.3,0.0,239.0,24.8,70.4,1007.7,74.0,5.72,270181.184,0.35000000000000003
2022-04-05,6.0,4.1,7.6,4.3,0.0,271.0,19.1,50.0,1000.8,101.0,5.95,270181.184,0.35000000000000003
2022-04-06,9.7,6.1,12.9,4.0,0.0,241.0,19.0,48.2,999.5,1.0,6.29,270181.184,0.35000000000000003
2022-04-07,10.0,7.7,12.5,3.2,0.0,222.0,25.2,66.7,988.2,176.0,6.05,270181.184,0.35000000000000003
2022-04-08,7.0,4.5,9.5,5.2,0.0,264.0,23.4,59.3,992.7,127.0,6.38,270181.184,0.35000000000000003
2022-04-11,6.5,2.1,10.8,0.0,0.0,270.0,12.1,31.5,1019.7,579.0,6.35,270181.184,0.35000000000000003
2022-04-12,8.7,1.2,16.0,0.0,0.0,116.0,13.5,33.3,1018.8,712.0,6.59,270181.184,0.35000000000000003
2022-04-13,13.3,5.8,20.9,0.0,0.0,137.0,14.5,33.3,1017.4,528.0,6.68,270181.184,0.35000000000000003
2022-04-14,12.0,9.1,14.4,3.9,0.0,297.0,9.4,27.8,1018.9,153.0,6.94,270181.184,0.35000000000000003
2022-04-18,9.1,2.7,14.8,0.0,0.0,34.0,9.9,27.8,1021.3,748.0,7.48,270181.184,0.35000000000000003
2022-04-19,8.6,4.5,12.2,0.0,0.0,37.0,15.4,42.6,1016.1,552.0,7.44,270181.184,0.35000000000000003
2022-04-20,9.0,5.2,12.7,0.5,0.0,6.0,13.4,38.9,1016.7,136.0,7.12,270181.184,0.35000000000000003
2022-04-21,9.7,7.1,12.4,1.6,0.0,48.0,12.5,31.5,1013.8,3.0,6.88,270181.184,0.35000000000000003
2022-04-22,10.5,6.2,14.4,0.0,0.0,70.0,15.6,40.8,1011.0,34.0,6.59,270181.184,0.35000000000000003
2022-04-25,9.6,6.4,13.0,0.0,0.0,28.0,14.9,37.0,1010.8,366.0,6.42,270181.184,0.35000000000000003
2022-04-26,10.5,4.3,16.1,0.0,0.0,66.0,7.3,22.2,1016.7,632.0,6.89,270181.184,0.35000000000000003
2022-04-27,11.0,5.6,15.3,0.0,0.0,343.0,10.7,27.8,1023.2,570.0,6.91,270181.184,0.35000000000000003
2022-04-28,11.0,5.5,15.9,0.0,0.0,334.0,9.6,27.8,1027.9,568.0,6.97,270181.184,0.35000000000000003
2022-04-29,12.0,4.2,18.5,0.0,0.0,339.0,6.5,18.5,1027.7,687.0,6.84,270181.184,0.35000000000000003
2022-05-02,12.7,7.8,17.3,0.0,0.0,7.0,8.3,25.9,1019.6,744.0,7.3,167196.962,0.35000000000000003
2022-05-03,12.3,6.5,17.1,0.0,0.0,339.0,9.5,29.6,1016.8,500.0,7.84,167196.962,0.0
2022-05-04,13.3,6.9,18.9,0.0,0.0,48.0,6.1,20.4,1017.8,147.0,8.3,167196.962,0.0
2022-05-05,13.4,10.3,17.2,0.7,0.0,344.0,10.7,29.6,1019.8,366.0,8.42,167196.962,0.0
2022-05-06,13.2,6.9,18.2,0.0,0.0,319.0,7.9,24.1,1024.0,550.0,8.35,167196.962,0.0
2022-05-09,14.2,7.0,21.1,0.0,0.0,89.0,10.4,24.1,1027.6,849.0,8.06,167196.962,0.0
2022-05-10,18.0,8.8,25.7,0.0,0.0,176.0,13.0,37.0,1019.5,671.0,6.78,167196.962,0.0
2022-05-11,20.4,15.2,26.5,0.0,0.0,238.0,13.2,50.0,1010.9,291.0,7.53,167196.962,0.0
2022-05-12,16.8,13.0,18.9,0.6,0.0,277.0,17.7,51.8,1013.4,445.0,7.25,167196.962,0.0
2022-05-13,14.0,9.1,17.8,0.0,0.0,267.0,14.8,51.8,1016.6,356.0,7.75,167196.962,0.0
2022-05-16,17.3,9.0,24.4,0.0,0.0,95.0,13.8,35.2,1018.7,739.0,8.07,167196.962,0.0
2022-05-17,16.3,13.8,19.6,3.5,0.0,28.0,7.8,27.8,1019.7,196.0,8.26,167196.962,0.0
2022-05-18,17.4,10.6,24.7,0.0,0.0,132.0,15.9,35.2,1024.4,811.0,8.53,167196.962,0.0
2022-05-19,21.5,13.4,29.1,0.0,0.0,177.0,14.5,37.0,1020.2,769.0,8.21,167196.962,0.0
2022-05-20,20.0,15.9,24.4,3.4,0.0,259.0,13.8,37.0,1017.4,491.0,7.97,167196.962,0.0
2022-05-23,16.4,8.9,22.8,0.0,0.0,119.0,17.2,42.6,1009.3,696.0,8.16,167196.962,0.0
